ADS7945	14-Bit, 2MSPS, Dual-Channel, Unipolar, Differential, u-Power SAR ADC	WQFN	16
ADS7946	14-Bit, 2MSPS, Dual-Channel, Unipolar, Pseudo-Differential, u-Power SAR ADC	WQFN	16
ADS7947	12-Bit, 2 MSPS, Dual Channel, Pseudo-differential uPower Serial SAR ADC	WQFN	16
ADS7948	10-Bit, 2 MSPS, Dual Channel, Pseudo-differential uPower Serial SAR ADC	WQFN	16
ADS7949	8-Bit, 2 MSPS, Dual Channel, Pseudo-differential, uPower Serial SAR ADC	WQFN	16
ADS7950	12 bit, 1 MSPS, 4 ch, single ended, micro power, sr i/f, SAR ADC	TSSOP,VQFN	24,30
ADS7950-Q1	Automotive, 12-bit, 1-MSPS, 4-channel, single-ended SAR ADC	TSSOP	30
ADS7951	12 bit, 1 MSPS, 8 Channel, Single-Ended, SAR ADC	TSSOP,VQFN	24,30
ADS7951-Q1	Automotive 12 bit, 1 MSPS, 8 Channel, Single-Ended, SAR ADC	TSSOP	30
ADS7952	12 bit, 1 MSPS, 12 Ch, single ended, micro power, sr i/f, SAR ADC	TSSOP,VQFN	32,38
ADS7952-Q1	Automotive 12-Bit, 1MSPS, 12-Channel Single-Ended Micropower, Serial Interface ADC	TSSOP	38
ADS7953	12-Bit, 1-MSPS, 16-Channel, Single-Ended, microPower SAR ADC with Serial I/F	TSSOP,VQFN	32,38
ADS7953-Q1	Automotive 12-Bit, 1MSPS, 16-Channel Single-Ended Micropower, Serial Interface ADC	TSSOP	38
ADS7954	10 bit, 1 MSPS, 4 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	24,30
ADS7954-Q1	Automotive 10 bit, 1 MSPS, 4 Channel, Single-Ended, SAR ADC	TSSOP	30
ADS7955	10 bit, 1 MSPS, 8 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	24,30
ADS7955-Q1	Automotive 10 bit, 1 MSPS, 8 Channel, Single-Ended, SAR ADC	TSSOP	30
ADS7956	10 bit, 1 MSPS, 12 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	32,38
ADS7956-Q1	Automotive 10-Bit, 1MSPS, 12-Channel Single-Ended Micropower, Serial Interface ADC	TSSOP	38
ADS7957	10 bit, 1 MSPS, 16 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	32,38
ADS7957-Q1	Automotive 10-Bit, 1MSPS, 16-Channel Single-Ended Micropower, Serial Interface ADC	TSSOP	38
ADS7958	8 bit, 1 MSPS, 4 Channel, Single-Ended, SAR ADC	TSSOP,VQFN	24,30
ADS7958-Q1	Automotive 8 bit, 1 MSPS, 4 Channel, Single-Ended, SAR ADC	TSSOP	30
ADS7959	8 bit, 1 MSPS, 8 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	24,30
ADS7959-Q1	Automotive 8 bit, 1 MSPS, 8 Channel, Single-Ended, SAR ADC	TSSOP	30
ADS7960	8 Bit, 1 MSPS, 12 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	32,38
ADS7960-Q1	Automotive 8 bit, 1 MSPS, 12 Channel, Single-Ended, SAR ADC	TSSOP	38
ADS7961	8 Bit, 1 MSPS, 16 Ch, Single Ended, Micro Power, sr i/f, SAR ADC	TSSOP,VQFN	32,38
ADS7961-Q1	Automotive 8-Bit, 1MSPS, 16-Channel Single-Ended Micropower, Serial Interface ADC	TSSOP	38
ADS802	12-Bit, 10-MSPS Analog-to-Digital Converter (ADC)	SOIC	28
ADS8028	12-bit, 8-channel, 1MSPS, SAR ADC with Internal Reference and Internal Temperature Sensor	WQFN	20
ADS803	12-Bit, 5-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS804	12-Bit, 10-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS807	12-Bit, 53-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS8166	16-bit, 250-kSPS, 8-ch SAR ADC with VREF, VREF buffer and direct sensor interface	VQFN	32
ADS8167	16-bit, 500-kSPS, 8-ch SAR ADC with VREF, VREF buffer and direct sensor interface	VQFN	32
ADS8168	16-bit, 1-MSPS, 8-ch SAR ADC with VREF, VREF buffer and direct sensor interface	VQFN	32
ADS820	10-Bit, 20-MSPS Analog-to-Digital Converter (ADC)	SOIC	28
ADS8201	2.2V to 5.5V, Low-Power, 12-Bit, 100kSPS, 8-Channel DAS with PGA and SPI™	VQFN	24
ADS821	10-Bit, 40-MSPS Analog-to-Digital Converter (ADC)	SOIC	28
ADS822	10-Bit, 40-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS825	10-Bit, 40-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS828	10-Bit, 75-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS830	8-Bit, 60-MSPS Analog-to-Digital Converter (ADC)	SSOP	20
ADS831	8-Bit, 80-MSPS Analog-to-Digital Converter (ADC)	SSOP	20
ADS8317	16-Bit, Pseudo-Bipolar, Fully Diff Input, 250kSPS Serial Out, 2.7V-to-5.5V Micropower Sampling ADC	VSON,VSSOP	8
ADS8318	16-Bit, Unipolar Differential Input, 500kSPS Serial Out, 4.5V-to-5.5V Micropower Sampling ADC	VSON,VSSOP	10
ADS8319	Precision 16-Bit SAR Analog-to-Digital Converter (ADC) With SPI Interface	VSON,VSSOP	10
ADS8320	16-Bit, High-Speed, 2.7V-to-5V Micropower Sampling Analog-to-Digital Converter (ADC)	VSSOP	8
ADS8320-HT	High-Temperature 16-bit, high-speed, 2.7 V-to-5 V micropower sampling ADC	CFP,DIESALE	0,8
ADS8321	16-Bit, High-Speed, Micropower Sampling Analog-to-Digital Converter (ADC)	VSSOP	8
ADS8322	Unipolar, 16-Bit, 500kSPS CMOS Analog-to-Digital Converter (ADC)	TQFP	32
ADS8323	Pseudo Bipolar, 16-Bit, 500kSPS CMOS Analog-to-Digital Converter	TQFP	32
ADS8324	14-Bit 50 kSPS ADC Ser. Out, 1.8V Operation	VSSOP	8
ADS8325	16-Bit, 100kSPS Serial Out, 2.7V-to-5.5V Micropower Sampling ADC	VSON,VSSOP	8
ADS8326	16-Bit, Pseudo-Diff Input, 250kSPS Serial Out, 2.7V-to-5.5V Micropower Sampling ADC	VSON,VSSOP	8
ADS8327	2.7V-to-5.5V 16-Bit 500kSPS Serial Analog-to-Digital Converter (ADC)	TSSOP,VQFN	16
ADS8328	2.7V-to-5.5V 16-Bit 500kSPS Serial ADC With 2-to-1 Multiplexer	TSSOP,VQFN	16
ADS8329	2.7V-to-5.5V 16-Bit 1MSPS Serial Analog-to-Digital Converter (ADC)	TSSOP,VQFN	16
ADS8330	2.7V-to-5.5V 16-Bit 1MSPS Serial ADC With 2-to-1 Multiplexer	TSSOP,VQFN	16
ADS8331	2.7V-to-5.5V 16-Bit 500kSPS Low-Power Serial Analog-to-Digital Converter (ADC)	TSSOP,VQFN	24
ADS8332	2.7V-to-5.5V, 16-Bit, 500kSPS Low-Power Serial ADC With 8-Ch Multiplexer and Breakout	TSSOP,VQFN	24
ADS8339	16-bit, 250-kSPS, serial-interface micropower, miniature SAR ADC	VSSOP	10
ADS8341	16-Bit, 4-Channel Serial Output Sampling Analog-to-Digital Converter (ADC)	SSOP	16
ADS8343	16-Bit, 4-Channel Serial Output Sampling Analog-To-Digital Converter	SSOP	16
ADS8344	16-Bit, 100-kSPS, 8-Ch SAR ADC with single-ended inputs	SSOP	20
ADS8345	16-Bit, 100-kSPS, 8-Ch SAR ADC with fully differential inputs	SSOP	20
ADS8350	Dual 750kSPS 16-Bit Simultaneous-Sampling SAR Analog-to-Digital Converter (ADC)	WQFN	16
ADS8353	16-bit 600-kSPS 2-channel simultaneous-sampling SAR ADC with single-ended inputs	TSSOP,WQFN	16
ADS8353-Q1	Automotive 16-bit 600-kSPS 2-channel simultaneous-sampling SAR ADC with single-ended inputs	TSSOP	16
ADS8354	Dual 700kSPS 16-Bit Simultaneous-Sampling SAR Analog-to-Digital Converter (ADC)	TSSOP,WQFN	16
ADS8355	16-bit 1-MSPS 2-channel simultaneous-sampling SAR ADC with single-ended inputs	WQFN	16
ADS8361	16-Bit 500 kSPS 2 ADCs, 4ch, serial out	SSOP,VQFN	24,32
ADS8363	16-Bit, 1-MSPS, 4x2/2x2 Simultaneous-Sampling SAR ADC	VQFN	32
ADS8364	6-Channel 16-Bit Simultaneous-Sampling SAR ADC With 250kSPS for Motor and Power Control	TQFP	64
ADS8365	16-Bit 250kSPS 6-Ch Simultaneous Sampling SAR ADC	TQFP	64
ADS8370	16-Bit 600KSPS Serial ADC with Ref and Unipolar Pseudo Diff Input	VQFN	28
ADS8372	16-Bit 600KSPS Serial ADC with Ref and Pseudo Bipolar, Fully Differential Input	VQFN	28
ADS8380	18-Bit 600KSPS Serial ADC with Ref and Unipolar Pseudo Diff Input	VQFN	28
ADS8381	18 Bit 580KSPS parallel ADC	TQFP	48
ADS8382	18-Bit 600KSPS Serial ADC with Ref and Pseudo Bipolar, Fully Differential Input	VQFN	28
ADS8383	18 Bit 500KSPS Parallel ADC	TQFP	48
ADS8405	16-Bit 1.25 MSPS Unipolar Input Micro Power Sampling ADC	TQFP	48
ADS8406	16-Bit 1.25 MSPS, Pseudo Bipolar, Fully Differential Input Micro Power Sampling ADC	TQFP	48
ADS8411	16-Bit, 2MSPS ADC with P8/P16 Parallel Output, Internal Clock & Internal Reference	TQFP	48
ADS8412	16-Bit 2MSPS Parallel ADC W/Ref, Unipolar Fully Differential Input	TQFP	48
ADS8413	16-bit, Unipolar Diff Input, 2MSPS Sampling rate, 4.75V to 5.25V  ADC with LVDS Serial Interface	VQFN	48
ADS8422	16 Bit 4MSPS Parallel ADC W/Ref, Pseudo Bipolar, Fully Differential Input	TQFP	48
ADS8471	16-bit 1-MSPS pseudo-differential SAR ADC with reference	VQFN	48
ADS8481	18 Bit 1MSPS parallel ADC W/Ref	VQFN	48
ADS850	14-Bit, 10-MSPS Analog-to-Digital Converter (ADC)	TQFP	48
ADS8504	12-Bit 250kHz CMOS Analog-to-Digital Converter With Parallel Interface 2.5V Internal Reference	SOIC	28
ADS8505	16-Bit, 250-kSPS, 1-Ch SAR ADC with programmable (±10/±5/±3.3V) input ranges and parallel interface	SOIC,SSOP	28
ADS8506	12-Bit 40KSPS Analog-to-Digital Converter With Serial Interface and Reference Parallel	SOIC	28
ADS8507	16-Bit 40KSPS Analog-to-Digital Converter With Internal Reference and Parallel/Serial Interface	SOIC	28
ADS8508	12-Bit 250kHz CMOS Analog-to-Digital Converter With Serial Interface 2.5V Internal Reference	SOIC	20
ADS8509	16-Bit, 250-kSPS, 1-Ch SAR ADC with programmable (±10/±5/±3.3V) input ranges and SPI interface	SOIC,SSOP	20,28
ADS8512	12-Bit 40kSPS Low-Power Sampling ADC With Internal Reference and Serial Interface	SOIC	16
ADS8513	16-Bit 40kSPS Low-Power Sampling ADC With Internal Reference and Parallel/Serial Interface	SOIC	16
ADS8515	16-Bit 250kHz CMOS Analog-to-Digital Converter With Parallel Interface 4.096V Internal Reference	SSOP	28
ADS8517	Low-Power 16-Bit 200kSPS ±10V Bipolar Input SAR ADC With S/P Interface	SOIC,TSSOP	28
ADS8519	16-Bit 250kHz CMOS Analog-to-Digital Converter With Serial Interface 4.096V Internal Reference	SSOP	28
ADS8528	12-Bit 8-Channel Simultaneous-Sampling Bipolar-Input ADC	LQFP,VQFN	64
ADS8548	14-Bit 8-Channel Simultaneous-Sampling Bipolar-Input ADC	LQFP,VQFN	64
ADS8555	630-kSPS, 16-bit, six-channel, simultaneous-sampling analog-to-digital converter (ADC)	LQFP	64
ADS8556	630kSPS 6-Channel Simultaneous-Sampling ADC	LQFP	64
ADS8557	670kSPS 14-Bit 6-Channel Simultaneous-Sampling ADC	LQFP	64
ADS8558	730kSPS 12-Bit 6-Channel Simultaneous-Sampling ADC	LQFP	64
ADS8568	16-bit, 8-channel, simultaneous-sampling, bipolar-input, SAR analog-to-digital converter (ADC)	LQFP,VQFN	64
ADS8578S	14-Bit High-Speed 8-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8584S	16-Bit High-Speed 4-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8586S	16-Bit High-Speed 6-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8588H	16-Bit 500kSPS 8-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8588S	16-Bit High-Speed 8-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8598H	18-Bit 500kSPS 8-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8598S	18-Bit 200kSPS 8-Channel Simultaneous-Sampling ADC With Bipolar Inputs on a Single Supply	LQFP	64
ADS8634	12-Bit 4-Channel Bipolar SAR With Software-Selectable Input Ranges	VQFN	24
ADS8638	12-Bit 8-Channel Bipolar SAR With Software-Selectable Input Ranges	VQFN	24
ADS8661	12-Bit, 1.25-MSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8664	12-Bit SAR ADC With 4-Channels, 500kSPS, and Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8665	12-Bit, 500-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8668	12-Bit 500kSPS 8-Channel SAR ADC With Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8671	14-Bit, 1-MSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8674	14-Bit 500kSPS 4-Channel SAR ADC With Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8675	14-Bit, 500-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8678	14-Bit 500kSPS 8-Channel SAR ADC With Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8681	16-bit, 1MSPS 1-ch SAR ADC with programmable (±12V, ±10V, ±6V, ±5V, ±2.5V) input ranges on 5V supply	TSSOP,WQFN	16
ADS8681W	16-bit, 1MSPS, one-channel, wide bandwidth SAR ADC with programmable input ranges on +5V supply	WQFN	16
ADS8684	16-Bit, 500-kSPS, 4-Ch SAR ADC w/ programmable (±10/±5/±2.5V) input ranges on +5V supply	TSSOP	38
ADS8684A	16-Bit, 500-kSPS, 4-Ch SAR ADC w/ programmable (±10/±5/±2.5V) input ranges & ALARM on +5V supply	TSSOP	38
ADS8685	16-Bit, 500-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8686S	16-channel 16-bit 1-MSPS dual simultaneous-sampling ADC with integrated analog front end (AFE)	LQFP	80
ADS8688	16-bit, 500-kSPS, 8-channel, single-supply SAR ADC with bipolar input ranges	TSSOP	38
ADS8688A	16-bit, 500-kSPS, 8-channel SAR ADC with bipolar inputs using 5-V supply and low-drift VREF	TSSOP	38
ADS8688AT	16-bit, 500-kSPS, 8-ch, SAR ADC with bipolar inputs using 5 V, low-drift VREF and wide temp range	TSSOP	38
ADS8689	16-Bit, 100-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8691	18-Bit, 1-MSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8694	18-Bit 500kSPS 4-Channel SAR ADC With Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8695	18-Bit, 500-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8698	18-Bit 500kSPS 8-Channel SAR ADC With Bipolar Inputs Off 5V Supply	TSSOP	38
ADS8699	18-Bit, 100-kSPS, 1-Ch SAR ADC with programmable (±12/±10/±6/±5/±2.5V) input ranges on +5V supply	TSSOP	16
ADS8860	16-bit, 1-MSPS, 1-channel SAR ADC with single-ended input, SPI and daisy chain	VSON,VSSOP	10
ADS8861	16-Bit, 1-MSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8862	16-Bit, 680-kSPS, 1-Ch SAR ADC with Single-Ended Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8863	16-Bit, 680-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8864	16-Bit, 400-kSPS, 1-Ch SAR ADC with Single-Ended Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8865	16-Bit, 400-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8866	16-Bit, 100-kSPS, 1-Ch SAR ADC with Single-Ended Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8867	16-Bit, 100-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8881	18-Bit, 1-MSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8883	18-Bit, 680-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8885	18-Bit, 400-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8887	18-Bit, 100-kSPS, 1-Ch SAR ADC with True-Differential Input, SPI Interface and Daisy-Chain	VSON,VSSOP	10
ADS8900B	20-bit, 1-MSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS8902B	20-bit, 500-kSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS8904B	20-bit, 250-kSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS8910B	18-Bit, 1-MSPS, 1-Ch SAR ADC with Internal VREF Buffer, Internal LDO and Enhanced SPI Interface	VQFN	24
ADS8912B	18-Bit, 500-kSPS, 1-Ch SAR ADC with Internal VREF Buffer, Internal LDO and Enhanced SPI Interface	VQFN	24
ADS8914B	18-Bit, 250-kSPS, 1-Ch SAR ADC with Internal VREF Buffer, Internal LDO and Enhanced SPI Interface	VQFN	24
ADS8920B	16-bit, 1-MSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS8922B	16-bit, 500-kSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS8924B	16-bit, 250-kSPS, one-channel SAR ADC with internal VREF buffer, internal LDO and enhanced SPI	VQFN	24
ADS900	10-Bit, 20-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS901	10-Bit, 20-MSPS Analog-to-Digital Converter (ADC)	SSOP	28
ADS9110	18-bit, 2-MSPS, one-channel SAR ADC with enhanced serial peripheral interface (SPI)	VQFN	24
ADS9120	16-Bit, 2.5-MSPS, 1-Ch SAR ADC with Enhanced SPI Interface	VQFN	24
ADS9212	18-bit, 8MSPS, dual simultaneous-sampling ADC with integrated analog	VQFN	56
ADS9218	Two-channel, simultaneous-sampling, 18-bit 10-MSPS SAR ADC with fully-differential ADC input driver	VQFN	40
ADS9219	2-channel, 18-bit, 20 Msps/channel, with ADC driver and reference driver in 6mm x 6mm QFN	VQFN	40
ADS9224R	16-bit, 3-MSPS, dual-channel, simultaneous-sampling SAR ADC with internal reference and enhanced SPI	VQFN	32
ADS9226	16-bit, 2.048-MSPS, dual-channel, simultaneous-sampling SAR ADC with enhanced SPI	VQFN	32
ADS9227	Two-channel, simultaneous-sampling, 16-bit 5-MSPS SAR ADC with fully-differential ADC input driver	VQFN	40
ADS9228	Two-channel, simultaneous-sampling, 16-bit 10-MSPS SAR ADC with fully-differential ADC input driver	VQFN	40
ADS9234R	14-bit, 3.5-MSPS, dual, simultaneous-sampling SAR ADC with internal reference and enhanced SPI	VQFN	32
ADS930	8-Bit, 30 MSPS ADC SE/Diff Inputs w/ Internal Ref. and Low Power, Powerdown	SSOP	28
ADS9811	8-channel, 18-bit, 1MSPS simultaneous sampling ADC with integrated analog front end	VQFN	56
ADS9813	Eight-channel, 18-bit, 2-MSPS/ch simultaneous sampling ADC with integrated analog front end	VQFN	56
ADS9815	Eight-channel, 18-bit, 1-MSPS/ch dual simultaneous-sampling ADC with integrated analog front end	VQFN	56
ADS9817	Eight-channel, 18-bit, 2-MSPS/ch dual simultaneous-sampling ADC with integrated analog front end	VQFN	56
AFE0064	64 Channel Analog Front End for Digital X-Ray Detector	LQFP	128
AFE0256	256-Channel Analog Front-End for Flat-Panel Digital X-ray Detector	DIESALE	0
AFE030	1000mA, integrated, powerline communications (PLC) analog front-end for driving low-impedance lin	VQFN	48
AFE031	1500mA, integrated, powerline communications (PLC) analog front-end for driving low-impedance lin	VQFN	48
AFE032	Low-cost, integrated, powerline communications (PLC) analog front-end for driving low-impedance line	VQFN	48
AFE10004	4-channel power-amplifier monitor and controller with EEPROM and output switches	VQFN	24
AFE11612-SEP	Radiation-tolerant 12-bit analog front end with temperature sensors and 12 DAC and 16 ADC channels	HTQFP	64
AFE1594	Low-power 4-channel ECG AFE with respiration, pacemaker, lead-off & lead quality detection, and FIFO	VQFN	48
AFE159P4	Low-power 4-channel ECG AFE with pacemaker, lead-off & lead quality detection, and FIFO	VQFN	48
AFE159RP4	Low-power 4-channel ECG AFE with respiration, pacemaker, lead-off & lead quality detection, and FIFO	VQFN	48
AFE20408	"Eight-channel power-amplifier monitor and controller with output switches and current sensors"	VQFN	32
AFE2256	256-channel analog front end (AFE) for digital X-ray flat-panel detectors	COF	320,325
AFE3010	Ground fault circuit interrupter (GFCI) with self-test and neutral-ground fault detection	VQFN	16
AFE3256	256-channel analog front end (AFE) for dynamic and semi-dynamic X-ray flat-panel detectors	COF	315,320
AFE432A3W	8-bit 300-mA current-source DAC with 10-bit SAR ADC, VDAC, NVM and GPI	DSBGA	16
AFE43902-Q1	Automotive two-channel 8-bit smart DAC with multislope thermal foldback control with built-in ADC	WQFN	16
AFE439A2	8-bit 2-channel smart DAC with PWM output, ADC, PI loop and EEPROM for H-Bridge based TEC control	WQFN	16
AFE4400	Integrated Analog Front End (AFE) for Heart-Rate Monitors and Low-Cost Pulse Oximeters	VQFN	40
AFE4403	Ultra-Small Integrated Analog Front End (AFE) for Heart-Rate Monitors and Low-Cost Pulse Oximeters	DSBGA	36
AFE4410	Low power integrated AFE with FIFO for wearable optical heart-rate monitoring and biosensing	DSBGA	30
AFE4432	Ultrasmall, ultra-low-power, high-SNR, integrated AFE for wearable optical biosensing with FIFO	DSBGA	25
AFE4460	High-SNR, ultra-low-power, integrated AFE for wearable optical biosensing with FIFO	DSBGA	36
AFE4462	Ultra-small, integrated AFE for optical bio-sensing
AFE4490	Integrated Analog Front End (AFE) for Pulse Oximeters	VQFN	40
AFE44I30	Ultra-low-power integrated analog front end (AFE) for wearable optical biosensing with FIFO and I2C	DSBGA	30
AFE44S30	Ultra-low-power integrated analog front end (AFE) for wearable optical biosensing with FIFO and SPI	DSBGA	30
AFE4950	Ultra-small integrated AFE for wearable optical heart-rate monitoring and SpO2	DSBGA	36
AFE4960	Two-channel ECG analog front end with integrated respiration and pace detection	DSBGA	36
AFE4960P	Two-channel ECG and PPG analog front end with integrated respiration and pace detection	DSBGA	36
AFE49I30	Ultra-low-power integrated AFE for wearable optical biosensing with FIFO, I2C and ECG	DSBGA	30
AFE532A3W	10-bit 300-mA current-source DAC with 10-bit SAR ADC, 10-bit VDAC, NVM and GPI	DSBGA	16
AFE53902-Q1	Automotive 10-bit 2-channel smart DAC with ADC and PWM out for multislope thermal foldback control	WQFN	16
AFE539A4	10-bit 4-channel smart DAC with voltage output, ADC, EEPROM and PI loop for DC/DC based TEC control	WQFN	16
AFE539F1-Q1	Automotive single-channel ten-bit smart AFE with PWM active discharge control	WQFN	16
AFE5401-EP	Enhanced product quad-channel integrated analog front end	VQFN	64
AFE5401-Q1	Quad-Channel Integrated Analog Front End for Automotive Radar	VQFN	64
AFE5801	8-Channel VGA With Analog-to-Digital Converter (ADC)	VQFN	64
AFE5803	Fully Integrated, 8-Channel Ultrasound Analog Front End	NFBGA	135
AFE5804	8-channel analog front end for ultrasound	NFBGA	135
AFE5805	8-channel low noise analog front end for ultrasound	NFBGA	135
AFE5807	8-channel analog front end with passive CW mixer for ultrasound	NFBGA	135
AFE5808	8-channel low noise analog front end with passive CW mixer for ultrasound	NFBGA	135
AFE5808A	Fully-Integrated, 8-Channel Ultrasound Analog Front End With Passive CW Mixer	NFBGA	135
AFE5809	Fully-Integrated, 8-Ch Ultrasound Analog Front End w/ Passive CW Mixer and Digital I/Q Demodulation	NFBGA	135
AFE5812	8-Channel Ultrasound Analog Front End With Passive CW Mixer and Digital I/Q Demodulator, 0.75nV/rtHz	NFBGA	135
AFE5816	Fully-Integrated, 16-Channel Ultrasound Analog Front-End With Passive CW Mixer, 0.95nV/rtHz	NFBGA	289
AFE5818	16-Channel Ultrasound Analog Front End With Passive CW Mixer, 0.75 nV/rtHz, 124mW/Channel	NFBGA	289
AFE5828	16-Ch Ultrasound AFE With 102mW/Ch Power, LVDS Interface, and Passive CW Mixer	NFBGA	289
AFE5832	32-ch ultrasound AFE with 42mW/ch power, LVDS interface, and passive CW mixer	NFBGA	289
AFE5832LP	Low-power 32-ch ultrasound AFE with 18.5mW/ch power, LVDS interface, and passive CW mixer	NFBGA	289
AFE5851	16-Channel VGA With Analog-to-Digital Converter (ADC)	VQFN	64
AFE58JD16	16-Channel Ultrasound Analog Front End With 90-mW/Ch Power, 0.95-nV/√Hz Noise	NFBGA	289
AFE58JD18	16-Channel Ultrasound Analog Front End With 140-mW/Ch Power, 0.75-nV/√Hz Noise	NFBGA	289
AFE58JD28	16-Ch Ultrasound AFE With 102mW/Ch Power, Digital Demodulator, and JESD or LVDS Interface	NFBGA	289
AFE58JD32	32-channel ultrasound AFE with 42-mW/ch power, digital demodulator, and JESD204B and LVDS interface	NFBGA	289
AFE58JD32LP	32-ch ultrasound AFE with 18.5-mW/ch power, digital demodulator, and JESD204B and LVDS interface	NFBGA	289
AFE58JD48	12.8-GB JESD204B ultrasound AFE with 16-bit 125-MSPS analog-to-digital converter (ADC)	NFBGA	289
AFE639D2	Two-channel 12-bit smart analog front end (AFE) with TEC control with built-in ADC and DAC	WQFN	16
AFE7070	Integrated NCO, Dual 14-bit 65MSPS DAC, RF IQ Modulator and LVDS output option	VQFN	48
AFE7071	Integrated Dual 14-bit 65MSPS DAC and RF IQ Modulator	VQFN	48
AFE7222	Dual-Channel 12-Bit 65MSPS ADC and 130MSPS DAC With Auxiliary ADC and DACs	VQFN	64
AFE7225	Dual-Channel, 12-Bit, 125-MSPS ADC & Dual-Channel 12-Bit 250-MSPS DAC With Auxiliary ADC and DACs	VQFN	64
AFE7422	2-transmit, 2-receive RF-sampling transceiver, 10-MHz to 6-GHz, max 1200-MHz IBW	FCBGA	400
AFE7444	4-transmit, 4-receive RF-sampling transceiver, 10-MHz to 6-GHz, max 600-MHz IBW	FCBGA	400
AFE7681	4-transmit, 2-receive RF-sampling transceiver, 100-MHz to 5.2-GHz, max 1200-MHz IBW	FCBGA	400
AFE7683	2-transmit, 4-receive RF-sampling transceiver, 100-MHz to 5.2-GHz, max 1200-MHz IBW, single DUC/D	FCBGA	400
